ymd,htsc_code,name,exchange
20240715,600272.SH,开开实业,XSHG
20240715,600085.SH,同仁堂,XSHG
20240715,600735.SH,新华锦,XSHG
20240715,600203.SH,福日电子,XSHG
20240715,600285.SH,羚锐制药,XSHG
20240715,600320.SH,振华重工,XSHG
20240715,600187.SH,国中水务,XSHG
20240715,600522.SH,中天科技,XSHG
20240715,600015.SH,华夏银行,XSHG
20240715,600337.SH,美克家居,XSHG
20240715,600501.SH,航天晨光,XSHG
20240715,600130.SH,波导股份,XSHG
20240715,600379.SH,宝光股份,XSHG
20240715,600098.SH,广州发展,XSHG
20240715,000156.SZ,华数传媒,XSHE
20240715,600037.SH,歌华有线,XSHG
20240715,600458.SH,时代新材,XSHG
20240715,600231.SH,凌钢股份,XSHG
20240715,000638.SZ,万方发展,XSHE
20240715,600133.SH,东湖高新,XSHG
20240715,600035.SH,楚天高速,XSHG
20240715,600004.SH,白云机场,XSHG
20240715,600120.SH,浙江东方,XSHG
20240715,600010.SH,包钢股份,XSHG
20240715,600189.SH,泉阳泉,XSHG
20240715,600653.SH,申华控股,XSHG
20240715,600489.SH,中金黄金,XSHG
20240715,000936.SZ,华西股份,XSHE
20240715,600744.SH,华银电力,XSHG
20240715,600684.SH,珠江股份,XSHG
20240715,600169.SH,太原重工,XSHG
20240715,600137.SH,浪莎股份,XSHG
20240715,600873.SH,梅花生物,XSHG
20240715,600587.SH,新华医疗,XSHG
20240715,600206.SH,有研新材,XSHG
20240715,600593.SH,大连圣亚,XSHG
20240715,600327.SH,大东方,XSHG
20240715,600420.SH,国药现代,XSHG
20240715,600487.SH,亨通光电,XSHG
20240715,600730.SH,中国高科,XSHG
20240715,600366.SH,宁波韵升,XSHG
20240715,600067.SH,冠城大通,XSHG
20240715,600330.SH,天通股份,XSHG
20240715,600468.SH,百利电气,XSHG
20240715,600475.SH,华光环能,XSHG
20240715,600503.SH,华丽家族,XSHG
20240715,600365.SH,ST通葡,XSHG
20240715,600724.SH,宁波富达,XSHG
20240715,000757.SZ,浩物股份,XSHE
20240715,600481.SH,双良节能,XSHG
20240715,002174.SZ,游族网络,XSHE
20240715,600496.SH,精工钢构,XSHG
20240715,600082.SH,海泰发展,XSHG
20240715,000722.SZ,湖南发展,XSHE
20240715,600562.SH,国睿科技,XSHG
20240715,600718.SH,东软集团,XSHG
20240715,600491.SH,龙元建设,XSHG
20240715,000001.SZ,平安银行,XSHE
20240715,600495.SH,晋西车轴,XSHG
20240715,000898.SZ,鞍钢股份,XSHE
20240715,000042.SZ,中洲控股,XSHE
20240715,600513.SH,联环药业,XSHG
20240715,000035.SZ,中国天楹,XSHE
20240715,000767.SZ,晋控电力,XSHE
20240715,600624.SH,复旦复华,XSHG
20240715,600329.SH,达仁堂,XSHG
20240715,600535.SH,天士力,XSHG
20240715,600533.SH,栖霞建设,XSHG
20240715,600159.SH,大龙地产,XSHG
20240715,600059.SH,古越龙山,XSHG
20240715,600854.SH,春兰股份,XSHG
20240715,000739.SZ,普洛药业,XSHE
20240715,600456.SH,宝钛股份,XSHG
20240715,600628.SH,新世界,XSHG
20240715,600288.SH,大恒科技,XSHG
20240715,600348.SH,华阳股份,XSHG
20240715,600138.SH,中青旅,XSHG
20240715,600237.SH,铜峰电子,XSHG
20240715,600405.SH,动力源,XSHG
20240715,600523.SH,贵航股份,XSHG
20240715,600577.SH,精达股份,XSHG
20240715,600694.SH,大商股份,XSHG
20240715,000090.SZ,天健集团,XSHE
20240715,600667.SH,太极实业,XSHG
20240715,600757.SH,长江传媒,XSHG
20240715,600561.SH,江西长运,XSHG
20240715,600362.SH,江西铜业,XSHG
20240715,600298.SH,安琪酵母,XSHG
20240715,600621.SH,华鑫股份,XSHG
20240715,600536.SH,中国软件,XSHG
20240715,600731.SH,湖南海利,XSHG
20240715,600135.SH,乐凯胶片,XSHG
20240715,600351.SH,亚宝药业,XSHG
20240715,002266.SZ,浙富控股,XSHE
20240715,600605.SH,汇通能源,XSHG
20240715,600219.SH,南山铝业,XSHG
20240715,600116.SH,三峡水利,XSHG
20240715,000665.SZ,湖北广电,XSHE
20240715,600490.SH,鹏欣资源,XSHG
20240715,600114.SH,东睦股份,XSHG
20240715,600590.SH,泰豪科技,XSHG
20240715,600029.SH,南方航空,XSHG
20240715,600080.SH,金花股份,XSHG
20240715,600162.SH,香江控股,XSHG
20240715,600389.SH,江山股份,XSHG
20240715,600326.SH,西藏天路,XSHG
20240715,600415.SH,小商品城,XSHG
20240715,000555.SZ,神州信息,XSHE
20240715,600171.SH,上海贝岭,XSHG
20240715,600356.SH,恒丰纸业,XSHG
20240715,600642.SH,申能股份,XSHG
20240715,600123.SH,兰花科创,XSHG
20240715,600488.SH,津药药业,XSHG
20240715,600199.SH,金种子酒,XSHG
20240715,900904.SH,神奇B股,XSHG
20240715,002265.SZ,建设工业,XSHE
20240715,600183.SH,生益科技,XSHG
20240715,600885.SH,宏发股份,XSHG
20240715,600692.SH,亚通股份,XSHG
20240715,600126.SH,杭钢股份,XSHG
20240715,600167.SH,联美控股,XSHG
20240715,600269.SH,赣粤高速,XSHG
20240715,600467.SH,好当家,XSHG
20240715,600100.SH,同方股份,XSHG
20240715,600051.SH,宁波联合,XSHG
20240715,600630.SH,龙头股份,XSHG
20240715,600157.SH,永泰能源,XSHG
20240715,600549.SH,厦门钨业,XSHG
20240715,600170.SH,上海建工,XSHG
20240715,600222.SH,太龙药业,XSHG
20240715,600596.SH,新安股份,XSHG
20240715,600127.SH,金健米业,XSHG
20240715,600560.SH,金自天正,XSHG
20240715,600373.SH,中文传媒,XSHG
20240715,000498.SZ,山东路桥,XSHE
20240715,600452.SH,涪陵电力,XSHG
20240715,600246.SH,万通发展,XSHG
20240715,600257.SH,大湖股份,XSHG
20240715,600617.SH,国新能源,XSHG
20240715,600510.SH,黑牡丹,XSHG
20240715,600350.SH,山东高速,XSHG
20240715,600386.SH,北巴传媒,XSHG
20240715,600352.SH,浙江龙盛,XSHG
20240715,600509.SH,天富能源,XSHG
20240715,600129.SH,太极集团,XSHG
20240715,000788.SZ,北大医药,XSHE
20240715,600089.SH,特变电工,XSHG
20240715,600267.SH,海正药业,XSHG
20240715,600406.SH,国电南瑞,XSHG
20240715,600281.SH,华阳新材,XSHG
20240715,600236.SH,桂冠电力,XSHG
20240715,600567.SH,山鹰国际,XSHG
20240715,000902.SZ,新洋丰,XSHE
20240715,600218.SH,全柴动力,XSHG
20240715,600302.SH,标准股份,XSHG
20240715,600006.SH,东风汽车,XSHG
20240715,600345.SH,长江通信,XSHG
20240715,600256.SH,广汇能源,XSHG
20240715,600663.SH,陆家嘴,XSHG
20240715,000605.SZ,渤海股份,XSHE
20240715,600716.SH,凤凰股份,XSHG
20240715,600706.SH,曲江文旅,XSHG
20240715,600527.SH,江南高纤,XSHG
20240715,600007.SH,中国国贸,XSHG
20240715,600505.SH,西昌电力,XSHG
20240715,600336.SH,澳柯玛,XSHG
20240715,600151.SH,航天机电,XSHG
20240715,600678.SH,四川金顶,XSHG
20240715,600563.SH,法拉电子,XSHG
20240715,600547.SH,山东黄金,XSHG
20240715,600359.SH,新农开发,XSHG
20240715,600392.SH,盛和资源,XSHG
20240715,600569.SH,安阳钢铁,XSHG
20240715,600048.SH,保利发展,XSHG
20240715,600056.SH,中国医药,XSHG
20240715,600479.SH,千金药业,XSHG
20240715,600031.SH,三一重工,XSHG
20240715,600827.SH,百联股份,XSHG
20240715,000751.SZ,锌业股份,XSHE
20240715,600476.SH,湘邮科技,XSHG
20240715,600771.SH,广誉远,XSHG
20240715,600585.SH,海螺水泥,XSHG
20240715,600096.SH,云天化,XSHG
20240715,600697.SH,欧亚集团,XSHG
20240715,600409.SH,三友化工,XSHG
20240715,600376.SH,首开股份,XSHG
20240715,600584.SH,长电科技,XSHG
20240715,600063.SH,皖维高新,XSHG
20240715,600500.SH,中化国际,XSHG
20240715,600192.SH,长城电工,XSHG
20240715,600377.SH,宁沪高速,XSHG
20240715,600058.SH,五矿发展,XSHG
20240715,600435.SH,北方导航,XSHG
20240715,600743.SH,华远地产,XSHG
20240715,600486.SH,扬农化工,XSHG
20240715,002045.SZ,国光电器,XSHE
20240715,600109.SH,国金证券,XSHG
20240715,600459.SH,贵研铂业,XSHG
20240715,600961.SH,株冶集团,XSHG
20240715,600604.SH,市北高新,XSHG
20240715,600335.SH,国机汽车,XSHG
20240715,600108.SH,亚盛集团,XSHG
20240715,600769.SH,祥龙电业,XSHG
20240715,600332.SH,白云山,XSHG
20240715,000672.SZ,上峰水泥,XSHE
20240715,002373.SZ,千方科技,XSHE
20240715,600066.SH,宇通客车,XSHG
20240715,600161.SH,天坛生物,XSHG
20240715,600600.SH,青岛啤酒,XSHG
20240715,600262.SH,北方股份,XSHG
20240715,600740.SH,山西焦化,XSHG
20240715,600008.SH,首创环保,XSHG
20240715,600713.SH,南京医药,XSHG
20240715,600196.SH,复星医药,XSHG
20240715,600728.SH,佳都科技,XSHG
20240715,600571.SH,信雅达,XSHG
20240715,600559.SH,老白干酒,XSHG
20240715,600516.SH,方大炭素,XSHG
20240715,600478.SH,科力远,XSHG
20240715,600303.SH,ST曙光,XSHG
20240715,600438.SH,通威股份,XSHG
20240715,600499.SH,科达制造,XSHG
20240715,600686.SH,金龙汽车,XSHG
20240715,600714.SH,金瑞矿业,XSHG
20240715,600383.SH,金地集团,XSHG
20240715,600030.SH,中信证券,XSHG
20240715,600558.SH,大西洋,XSHG
20240715,600128.SH,苏豪弘业,XSHG
20240715,600529.SH,山东药玻,XSHG
20240715,600693.SH,东百集团,XSHG
20240715,600316.SH,洪都航空,XSHG
20240715,000657.SZ,中钨高新,XSHE
20240715,600276.SH,恒瑞医药,XSHG
20240715,600141.SH,兴发集团,XSHG
20240715,002204.SZ,大连重工,XSHE
20240715,002150.SZ,通润装备,XSHE
20240715,600586.SH,金晶科技,XSHG
20240715,600012.SH,皖通高速,XSHG
20240715,600668.SH,尖峰集团,XSHG
20240715,600712.SH,南宁百货,XSHG
20240715,000899.SZ,赣能股份,XSHE
20240715,600742.SH,一汽富维,XSHG
20240715,600616.SH,金枫酒业,XSHG
20240715,600717.SH,天津港,XSHG
20240715,600868.SH,梅雁吉祥,XSHG
20240715,600107.SH,美尔雅,XSHG
20240715,600283.SH,钱江水利,XSHG
20240715,600578.SH,京能电力,XSHG
20240715,600371.SH,万向德农,XSHG
20240715,600340.SH,华夏幸福,XSHG
20240715,600195.SH,中牧股份,XSHG
20240715,600064.SH,南京高科,XSHG
20240715,600353.SH,旭光电子,XSHG
20240715,600177.SH,雅戈尔,XSHG
20240715,000030.SZ,富奥股份,XSHE
20240715,600368.SH,五洲交通,XSHG
20240715,600395.SH,盘江股份,XSHG
20240715,600497.SH,驰宏锌锗,XSHG
20240715,600185.SH,格力地产,XSHG
20240715,600268.SH,国电南自,XSHG
20240715,600639.SH,浦东金桥,XSHG
20240715,600216.SH,浙江医药,XSHG
20240715,600620.SH,天宸股份,XSHG
20240715,600537.SH,亿晶光电,XSHG
20240715,600188.SH,兖矿能源,XSHG
20240715,600660.SH,福耀玻璃,XSHG
20240715,900902.SH,市北B股,XSHG
20240715,600180.SH,瑞茂通,XSHG
20240715,300076.SZ,GQY视讯,XSHE
20240715,600640.SH,国脉文化,XSHG
20240715,600313.SH,农发种业,XSHG
20240715,600125.SH,铁龙物流,XSHG
20240715,600197.SH,伊力特,XSHG
20240715,600325.SH,华发股份,XSHG
20240715,600507.SH,方大特钢,XSHG
20240715,600249.SH,两面针,XSHG
20240715,600618.SH,氯碱化工,XSHG
20240715,000592.SZ,平潭发展,XSHE
20240715,600050.SH,中国联通,XSHG
20240715,600295.SH,鄂尔多斯,XSHG
20240715,600729.SH,重庆百货,XSHG
20240715,600168.SH,武汉控股,XSHG
20240715,000430.SZ,张家界,XSHE
20240715,200030.SZ,富奥B,XSHE
20240715,600259.SH,广晟有色,XSHG
20240715,600557.SH,康缘药业,XSHG
20240715,600279.SH,重庆港,XSHG
20240715,600097.SH,开创国际,XSHG
20240715,600033.SH,福建高速,XSHG
20240715,600419.SH,天润乳业,XSHG
20240715,600662.SH,外服控股,XSHG
20240715,600309.SH,万华化学,XSHG
20240715,002047.SZ,宝鹰股份,XSHE
20240715,600105.SH,永鼎股份,XSHG
20240715,600054.SH,黄山旅游,XSHG
20240715,600657.SH,信达地产,XSHG
20240715,600118.SH,中国卫星,XSHG
20240715,600052.SH,东望时代,XSHG
20240715,600115.SH,中国东航,XSHG
20240715,600410.SH,华胜天成,XSHG
20240715,600172.SH,黄河旋风,XSHG
20240715,600208.SH,新湖中宝,XSHG
20240715,600613.SH,神奇制药,XSHG
20240715,600251.SH,冠农股份,XSHG
20240715,600284.SH,浦东建设,XSHG
20240715,600113.SH,浙江东日,XSHG
20240715,600894.SH,广日股份,XSHG
20240715,600738.SH,丽尚国潮,XSHG
20240715,002285.SZ,世联行,XSHE
20240715,600361.SH,创新新材,XSHG
20240715,002276.SZ,万马股份,XSHE
20240715,600020.SH,中原高速,XSHG
20240715,600498.SH,烽火通信,XSHG
20240715,600664.SH,哈药股份,XSHG
20240715,002382.SZ,蓝帆医疗,XSHE
20240715,600148.SH,长春一东,XSHG
20240715,600511.SH,国药股份,XSHG
20240715,900913.SH,国新B股,XSHG
20240715,600017.SH,日照港,XSHG
20240715,600258.SH,首旅酒店,XSHG
20240715,600369.SH,西南证券,XSHG
20240715,600009.SH,上海机场,XSHG
20240715,600551.SH,时代出版,XSHG
20240715,600594.SH,益佰制药,XSHG
20240715,600538.SH,国发股份,XSHG
20240715,600480.SH,凌云股份,XSHG
20240715,600380.SH,健康元,XSHG
20240715,600278.SH,东方创业,XSHG
20240715,600088.SH,中视传媒,XSHG
20240715,600160.SH,巨化股份,XSHG
20240715,603551.SH,奥普科技,XSHG
20240715,688692.SH,达梦数据,XSHG
20240715,000637.SZ,茂化实华,XSHE
20240715,002086.SZ,东方海洋,XSHE
20240715,600548.SH,深高速,XSHG
20240715,900939.SH,汇丽B,XSHG
20240715,600682.SH,南京新百,XSHG
20240715,300041.SZ,回天新材,XSHE
20240715,600028.SH,中国石化,XSHG
20240715,600271.SH,航天信息,XSHG
20240715,600200.SH,江苏吴中,XSHG
20240715,600307.SH,酒钢宏兴,XSHG
20240715,600469.SH,风神股份,XSHG
20240715,600449.SH,宁夏建材,XSHG
20240715,600674.SH,川投能源,XSHG
20240715,600153.SH,建发股份,XSHG
20240715,301393.SZ,昊帆生物,XSHE
20240715,301381.SZ,赛维时代,XSHE
20240715,603377.SH,ST东时,XSHG
20240715,002135.SZ,东南网架,XSHE
20240715,002075.SZ,沙钢股份,XSHE
20240715,002003.SZ,伟星股份,XSHE
20240715,002091.SZ,江苏国泰,XSHE
20240715,002055.SZ,得润电子,XSHE
20240715,002233.SZ,塔牌集团,XSHE
20240715,002101.SZ,广东鸿图,XSHE
20240715,002144.SZ,宏达高科,XSHE
20240715,002208.SZ,合肥城建,XSHE
20240715,002165.SZ,红宝丽,XSHE
20240715,002058.SZ,威尔泰,XSHE
20240715,002238.SZ,天威视讯,XSHE
20240715,000800.SZ,一汽解放,XSHE
20240715,000801.SZ,四川九洲,XSHE
20240715,002011.SZ,盾安环境,XSHE
20240715,000883.SZ,湖北能源,XSHE
20240715,200726.SZ,鲁泰B,XSHE
20240715,002100.SZ,天康生物,XSHE
20240715,002254.SZ,泰和新材,XSHE
20240715,000929.SZ,兰州黄河,XSHE
20240715,200055.SZ,方大B,XSHE
20240715,002017.SZ,东信和平,XSHE
20240715,000797.SZ,中国武夷,XSHE
20240715,002230.SZ,科大讯飞,XSHE
20240715,002240.SZ,盛新锂能,XSHE
20240715,002136.SZ,安纳达,XSHE
20240715,000993.SZ,闽东电力,XSHE
20240715,002152.SZ,广电运通,XSHE
20240715,000920.SZ,沃顿科技,XSHE
20240715,002154.SZ,报喜鸟,XSHE
20240715,000828.SZ,东莞控股,XSHE
20240715,002214.SZ,大立科技,XSHE
20240715,200771.SZ,杭汽轮B,XSHE
20240715,000960.SZ,锡业股份,XSHE
20240715,002051.SZ,中工国际,XSHE
20240715,002244.SZ,滨江集团,XSHE
20240715,002128.SZ,电投能源,XSHE
20240715,000850.SZ,华茂股份,XSHE
20240715,002226.SZ,江南化工,XSHE
20240715,002218.SZ,拓日新能,XSHE
20240715,200020.SZ,深华发B,XSHE
20240715,002142.SZ,宁波银行,XSHE
20240715,002038.SZ,双鹭药业,XSHE
20240715,000915.SZ,华特达因,XSHE
20240715,000888.SZ,峨眉山A,XSHE
20240715,002046.SZ,国机精工,XSHE
20240715,000861.SZ,海印股份,XSHE
20240715,002056.SZ,横店东磁,XSHE
20240715,002201.SZ,正威新材,XSHE
20240715,002099.SZ,海翔药业,XSHE
20240715,002030.SZ,达安基因,XSHE
20240715,000783.SZ,长江证券,XSHE
20240715,002253.SZ,川大智胜,XSHE
20240715,000858.SZ,五粮液,XSHE
20240715,002227.SZ,奥特迅,XSHE
20240715,002246.SZ,北化股份,XSHE
20240715,002206.SZ,海利得,XSHE
20240715,002132.SZ,恒星科技,XSHE
20240715,002063.SZ,远光软件,XSHE
20240715,002151.SZ,北斗星通,XSHE
20240715,000869.SZ,张裕A,XSHE
20240715,002107.SZ,沃华医药,XSHE
20240715,002224.SZ,三力士,XSHE
20240715,002140.SZ,东华科技,XSHE
20240715,002023.SZ,海特高新,XSHE
20240715,002139.SZ,拓邦股份,XSHE
20240715,002016.SZ,世荣兆业,XSHE
20240715,200869.SZ,张裕B,XSHE
20240715,002108.SZ,沧州明珠,XSHE
20240715,002161.SZ,远望谷,XSHE
20240715,000917.SZ,电广传媒,XSHE
20240715,200992.SZ,中鲁B,XSHE
20240715,002183.SZ,怡亚通,XSHE
20240715,000999.SZ,华润三九,XSHE
20240715,002062.SZ,宏润建设,XSHE
20240715,002098.SZ,浔兴股份,XSHE
20240715,002131.SZ,利欧股份,XSHE
20240715,002264.SZ,新华都,XSHE
20240715,002067.SZ,景兴纸业,XSHE
20240715,000938.SZ,紫光股份,XSHE
20240715,002025.SZ,航天电器,XSHE
20240715,200570.SZ,苏常柴B,XSHE
20240715,002116.SZ,中国海诚,XSHE
20240715,000965.SZ,天保基建,XSHE
20240715,002073.SZ,软控股份,XSHE
20240715,002009.SZ,天奇股份,XSHE
20240715,000812.SZ,陕西金叶,XSHE
20240715,002215.SZ,诺普信,XSHE
20240715,200012.SZ,南玻B,XSHE
20240715,002225.SZ,濮耐股份,XSHE
20240715,000969.SZ,安泰科技,XSHE
20240715,200581.SZ,苏威孚B,XSHE
20240715,000931.SZ,中关村,XSHE
20240715,200761.SZ,本钢板B,XSHE
20240715,200596.SZ,古井贡B,XSHE
20240715,002110.SZ,三钢闽光,XSHE
20240715,002081.SZ,金螳螂,XSHE
20240715,002008.SZ,大族激光,XSHE
20240715,000926.SZ,福星股份,XSHE
20240715,000766.SZ,通化金马,XSHE
20240715,002236.SZ,大华股份,XSHE
20240715,000966.SZ,长源电力,XSHE
20240715,000990.SZ,诚志股份,XSHE
20240715,200512.SZ,闽灿坤B,XSHE
20240715,002158.SZ,汉钟精机,XSHE
20240715,000823.SZ,超声电子,XSHE
20240715,000862.SZ,银星能源,XSHE
20240715,200016.SZ,深康佳B,XSHE
20240715,000859.SZ,国风新材,XSHE
20240715,000935.SZ,四川双马,XSHE
20240715,002232.SZ,启明信息,XSHE
20240715,000903.SZ,云内动力,XSHE
20240715,002153.SZ,石基信息,XSHE
20240715,000959.SZ,首钢股份,XSHE
20240715,002090.SZ,金智科技,XSHE
20240715,002235.SZ,安妮股份,XSHE
20240715,002271.SZ,东方雨虹,XSHE
20240715,002191.SZ,劲嘉股份,XSHE
20240715,002001.SZ,新和成,XSHE
20240715,002242.SZ,九阳股份,XSHE
20240715,002229.SZ,鸿博股份,XSHE
20240715,300063.SZ,天龙集团,XSHE
20240715,002305.SZ,南国置业,XSHE
20240715,002028.SZ,思源电气,XSHE
20240715,002221.SZ,东华能源,XSHE
20240715,002386.SZ,天原股份,XSHE
20240715,002311.SZ,海大集团,XSHE
20240715,000952.SZ,广济药业,XSHE
20240715,002296.SZ,辉煌科技,XSHE
20240715,002363.SZ,隆基机械,XSHE
20240715,002365.SZ,永安药业,XSHE
20240715,002364.SZ,中恒电气,XSHE
20240715,002223.SZ,鱼跃医疗,XSHE
20240715,002149.SZ,西部材料,XSHE
20240715,002245.SZ,蔚蓝锂芯,XSHE
20240715,001896.SZ,豫能控股,XSHE
20240715,002284.SZ,亚太股份,XSHE
20240715,002395.SZ,双象股份,XSHE
20240715,300016.SZ,北陆药业,XSHE
20240715,002294.SZ,信立泰,XSHE
20240715,002327.SZ,富安娜,XSHE
20240715,000998.SZ,隆平高科,XSHE
20240715,002396.SZ,星网锐捷,XSHE
20240715,300065.SZ,海兰信,XSHE
20240715,002383.SZ,合众思壮,XSHE
20240715,300058.SZ,蓝色光标,XSHE
20240715,300055.SZ,万邦达,XSHE
20240715,002361.SZ,神剑股份,XSHE
20240715,002360.SZ,同德化工,XSHE
20240715,002362.SZ,汉王科技,XSHE
20240715,002273.SZ,水晶光电,XSHE
20240715,002269.SZ,美邦服饰,XSHE
20240715,300006.SZ,莱美药业,XSHE
20240715,002302.SZ,西部建设,XSHE
20240715,002303.SZ,美盈森,XSHE
20240715,002281.SZ,光迅科技,XSHE
20240715,002320.SZ,海峡股份,XSHE
20240715,002093.SZ,国脉科技,XSHE
20240715,002231.SZ,奥维通信,XSHE
20240715,002209.SZ,达意隆,XSHE
20240715,000895.SZ,双汇发展,XSHE
20240715,002198.SZ,嘉应制药,XSHE
20240715,002261.SZ,拓维信息,XSHE
20240715,000786.SZ,北新建材,XSHE
20240715,000977.SZ,浪潮信息,XSHE
20240715,002167.SZ,东方锆业,XSHE
20240715,002170.SZ,芭田股份,XSHE
20240715,000963.SZ,华东医药,XSHE
20240715,002332.SZ,仙琚制药,XSHE
20240715,002295.SZ,精艺股份,XSHE
20240715,002297.SZ,博云新材,XSHE
20240715,300001.SZ,特锐德,XSHE
20240715,300002.SZ,神州泰岳,XSHE
20240715,300003.SZ,乐普医疗,XSHE
20240715,300004.SZ,南风股份,XSHE
20240715,002262.SZ,恩华药业,XSHE
20240715,002252.SZ,上海莱士,XSHE
20240715,300015.SZ,爱尔眼科,XSHE
20240715,300014.SZ,亿纬锂能,XSHE
20240715,300011.SZ,鼎汉技术,XSHE
20240715,002345.SZ,潮宏基,XSHE
20240715,002348.SZ,高乐股份,XSHE
20240715,002351.SZ,漫步者,XSHE
20240715,002130.SZ,沃尔核材,XSHE
20240715,002169.SZ,智光电气,XSHE
20240715,002065.SZ,东华软件,XSHE
20240715,002133.SZ,广宇集团,XSHE
20240715,000807.SZ,云铝股份,XSHE
20240715,002041.SZ,登海种业,XSHE
20240715,000880.SZ,潍柴重机,XSHE
20240715,200429.SZ,粤高速B,XSHE
20240715,000777.SZ,中核科技,XSHE
20240715,002353.SZ,杰瑞股份,XSHE
20240715,002185.SZ,华天科技,XSHE
20240715,300042.SZ,朗科科技,XSHE
20240715,002338.SZ,奥普光电,XSHE
20240715,300037.SZ,新宙邦,XSHE
20240715,002318.SZ,久立特材,XSHE
20240715,002317.SZ,众生药业,XSHE
20240715,300072.SZ,海新能科,XSHE
20240715,300073.SZ,当升科技,XSHE
20240715,300075.SZ,数字政通,XSHE
20240715,300074.SZ,华平股份,XSHE
20240715,002325.SZ,*ST洪涛,XSHE
20240715,002216.SZ,三全食品,XSHE
20240715,002043.SZ,兔宝宝,XSHE
20240715,002068.SZ,黑猫股份,XSHE
20240715,600289.SH,*ST信通,XSHG
20240715,002048.SZ,宁波华翔,XSHE
20240715,000948.SZ,南天信息,XSHE
20240715,002059.SZ,云南旅游,XSHE
20240715,603003.SH,*ST龙宇,XSHG
20240715,002324.SZ,普利特,XSHE
20240715,002094.SZ,青岛金王,XSHE
20240715,000762.SZ,西藏矿业,XSHE
20240715,002079.SZ,苏州固锝,XSHE
20240715,002083.SZ,孚日股份,XSHE
20240715,002258.SZ,利尔化学,XSHE
20240715,200550.SZ,江铃B,XSHE
20240715,002291.SZ,遥望科技,XSHE
20240715,002288.SZ,*ST超华,XSHE
20240715,002357.SZ,富临运业,XSHE
20240715,300005.SZ,探路者,XSHE
